Freq.	V(1|1|1|a)	I(R129)
1.97297297297297e+006	8.03589979878020e-001,1.61789802138752e-001	3.92820040243960e-003,-3.23579604277504e-003
1.98288288288288e+006	8.29515510908648e-001,2.59772915391341e-001	3.40968978182705e-003,-5.19545830782682e-003
1.99279279279279e+006	8.82673671795233e-001,2.61787772956845e-001	2.34652656409534e-003,-5.23575545913690e-003
2.00270270270270e+006	9.08327534548589e-001,2.47106923729473e-001	1.83344930902821e-003,-4.94213847458946e-003
2.01261261261261e+006	9.23012230588188e-001,2.32398529395462e-001	1.53975538823623e-003,-4.64797058790923e-003
2.02252252252251e+006	9.33037789984711e-001,2.18736392915174e-001	1.33924420030578e-003,-4.37472785830348e-003
2.03243243243242e+006	9.40717692617013e-001,2.05738334285092e-001	1.18564614765974e-003,-4.11476668570184e-003
2.04234234234233e+006	9.47030232947278e-001,1.92969571140307e-001	1.05939534105443e-003,-3.85939142280613e-003
2.05225225225224e+006	9.52425595726260e-001,1.80035268133965e-001	9.51488085474790e-004,-3.60070536267930e-003
2.06216216216215e+006	9.57085710085327e-001,1.66513325648122e-001	8.58285798293454e-004,-3.33026651296244e-003
2.07207207207206e+006	9.60963683671792e-001,1.51828860370149e-001	7.80726326564161e-004,-3.03657720740298e-003
2.08198198198197e+006	9.63571088605716e-001,1.35003264904896e-001	7.28578227885686e-004,-2.70006529809792e-003
2.09189189189188e+006	9.62812708295373e-001,1.14156847156873e-001	7.43745834092540e-004,-2.28313694313746e-003
2.10180180180179e+006	9.48465485068884e-001,8.84268799090320e-002	1.03069029862233e-003,-1.76853759818064e-003
2.11171171171170e+006	9.12656060898031e-001,9.98721710125422e-002	1.74687878203938e-003,-1.99744342025084e-003
2.12162162162161e+006	9.40103722433914e-001,1.11020553115145e-001	1.19792555132171e-003,-2.22041106230290e-003
2.13153153153152e+006	9.44575870724189e-001,8.03348274833840e-002	1.10848258551623e-003,-1.60669654966768e-003
2.14144144144143e+006	9.07339973805540e-001,7.31328131384161e-002	1.85320052388921e-003,-1.46265626276832e-003
2.15135135135134e+006	9.27392546808100e-001,9.81792491352806e-002	1.45214906383799e-003,-1.96358498270561e-003
2.16126126126125e+006	9.32396821760185e-001,6.90010874279854e-002	1.35206356479630e-003,-1.38002174855971e-003
2.17117117117116e+006	9.09798053601744e-001,8.65201767651107e-002	1.80403892796511e-003,-1.73040353530221e-003
2.18108108108107e+006	9.47677560872791e-001,8.68658325785492e-002	1.04644878254418e-003,-1.73731665157098e-003
2.19099099099098e+006	9.62152733893350e-001,5.57980534341975e-002	7.56945322132998e-004,-1.11596106868395e-003
2.20090090090089e+006	9.58566557947225e-001,2.19736089108308e-002	8.28668841055493e-004,-4.39472178216617e-004
2.21081081081080e+006	9.37204929563618e-001,-1.03833833786835e-002	1.25590140872765e-003,2.07667667573670e-004
2.22072072072071e+006	8.78326563822240e-001,-1.56596503180533e-002	2.43346872355521e-003,3.13193006361065e-004
2.23063063063062e+006	8.97226770407717e-001,3.70612512012316e-002	2.05546459184565e-003,-7.41225024024632e-004
2.24054054054053e+006	9.17474955700295e-001,-3.49402346623853e-003	1.65050088599409e-003,6.98804693247706e-005
2.25045045045044e+006	8.60061565917891e-001,-3.65166111030372e-002	2.79876868164218e-003,7.30332222060744e-004
2.26036036036035e+006	8.29665508833248e-001,6.04678704079642e-002	3.40668982333505e-003,-1.20935740815928e-003
