Freq.	V(1|1|1|b)	I(R129)
1.76486486486486e+006	9.65960521917239e-001,2.08896302267065e-002	6.80789561655226e-004,-4.17792604534129e-004
1.77477477477477e+006	9.65127219114200e-001,-1.32761204786654e-002	6.97455617716005e-004,2.65522409573309e-004
1.78468468468468e+006	9.55312954557670e-001,-5.39703969182856e-002	8.93740908846592e-004,1.07940793836571e-003
1.79459459459459e+006	9.29133491756542e-001,-1.03611548664537e-001	1.41733016486916e-003,2.07223097329074e-003
1.80450450450450e+006	8.68880541826584e-001,-1.62433714289106e-001	2.62238916346831e-003,3.24867428578213e-003
1.81441441441441e+006	7.32997284891201e-001,-2.02256564455093e-001	5.34005430217598e-003,4.04513128910186e-003
1.82432432432432e+006	5.31397810062963e-001,-8.03186990584398e-002	9.37204379874075e-003,1.60637398116880e-003
1.83423423423423e+006	5.62988167312844e-001,1.91216718541646e-001	8.74023665374312e-003,-3.82433437083292e-003
1.84414414414414e+006	7.38937726638064e-001,2.68545203263844e-001	5.22124546723872e-003,-5.37090406527688e-003
1.85405405405405e+006	8.47212884517705e-001,2.40917073168568e-001	3.05574230964590e-003,-4.81834146337135e-003
1.86396396396396e+006	9.03177814057703e-001,1.98657657446438e-001	1.93644371884594e-003,-3.97315314892877e-003
1.87387387387387e+006	9.33589175695321e-001,1.58880323934999e-001	1.32821648609357e-003,-3.17760647869999e-003
1.88378378378378e+006	9.50494360150658e-001,1.21855756941188e-001	9.90112796986842e-004,-2.43711513882377e-003
1.89369369369369e+006	9.57699379398330e-001,8.44618566202484e-002	8.46012412033397e-004,-1.68923713240497e-003
1.90360360360360e+006	9.50648797256599e-001,4.26410209797888e-002	9.87024054868015e-004,-8.52820419595776e-004
1.91351351351351e+006	9.14155495867351e-001,9.29357053422830e-003	1.71689008265298e-003,-1.85871410684566e-004
1.92342342342342e+006	8.34773170607668e-001,1.73981720230126e-002	3.30453658784663e-003,-3.47963440460253e-004
1.93333333333333e+006	8.71302082234519e-001,1.19763301472032e-001	2.57395835530963e-003,-2.39526602944065e-003
1.94324324324324e+006	9.36741661651687e-001,9.50091552999329e-002	1.26516676696625e-003,-1.90018310599866e-003
