Freq.	V(1|1|1|a)	I(R129)
1.09099099099099e+006	5.09281423419355e-001,4.91133034664894e-001	9.81437153161290e-003,-9.82266069329788e-003
1.10090090090090e+006	5.15824440233211e-001,4.91004426708435e-001	9.68351119533578e-003,-9.82008853416870e-003
1.11081081081081e+006	5.22358129427873e-001,4.90788780862119e-001	9.55283741144254e-003,-9.81577561724238e-003
1.12072072072072e+006	5.28881627759784e-001,4.90486389868517e-001	9.42236744480431e-003,-9.80972779737034e-003
1.13063063063063e+006	5.35394094709382e-001,4.90097543997768e-001	9.29211810581237e-003,-9.80195087995535e-003
1.14054054054054e+006	5.41894713096068e-001,4.89622529711694e-001	9.16210573807865e-003,-9.79245059423388e-003
1.15045045045045e+006	5.48382689758376e-001,4.89061628235747e-001	9.03234620483248e-003,-9.78123256471493e-003
1.16036036036036e+006	5.54857256310261e-001,4.88415114025329e-001	8.90285487379477e-003,-9.76830228050658e-003
1.17027027027027e+006	5.61317669986225e-001,4.87683253110782e-001	8.77364660027550e-003,-9.75366506221564e-003
1.18018018018018e+006	5.67763214590060e-001,4.86866301302544e-001	8.64473570819880e-003,-9.73732602605088e-003
1.19009009009009e+006	5.74193201564517e-001,4.85964502234737e-001	8.51613596870967e-003,-9.71929004469474e-003
1.20000000000000e+006	5.80606971202170e-001,4.84978085221446e-001	8.38786057595659e-003,-9.69956170442893e-003
1.20990990990991e+006	5.87003894021396e-001,4.83907262895180e-001	8.25992211957207e-003,-9.67814525790361e-003
1.21981981981982e+006	5.93383372335707e-001,4.82752228591159e-001	8.13233255328586e-003,-9.65504457182317e-003
1.22972972972973e+006	5.99744842050005e-001,4.81513153433956e-001	8.00510315899990e-003,-9.63026306867912e-003
1.23963963963964e+006	6.06087774723749e-001,4.80190183074272e-001	7.87824450552501e-003,-9.60380366148545e-003
1.24954954954955e+006	6.12411679948933e-001,4.78783434012820e-001	7.75176640102133e-003,-9.57566868025640e-003
1.25945945945946e+006	6.18716108100502e-001,4.77292989434892e-001	7.62567783798995e-003,-9.54585978869785e-003
1.26936936936937e+006	6.25000653528831e-001,4.75718894462485e-001	7.49998692942337e-003,-9.51437788924970e-003
1.27927927927928e+006	6.31264958278855e-001,4.74061150709802e-001	7.37470083442289e-003,-9.48122301419604e-003
1.28918918918919e+006	6.37508716439095e-001,4.72319710001482e-001	7.24982567121810e-003,-9.44639420002963e-003
1.29909909909910e+006	6.43731679247326e-001,4.70494467079072e-001	7.12536641505347e-003,-9.40988934158145e-003
1.30900900900901e+006	6.49933661109332e-001,4.68585251078086e-001	7.00132677781335e-003,-9.37170502156171e-003
1.31891891891892e+006	6.56114546725027e-001,4.66591815502092e-001	6.87770906549947e-003,-9.33183631004184e-003
1.32882882882883e+006	6.62274299564733e-001,4.64513826347733e-001	6.75451400870534e-003,-9.29027652695466e-003
1.33873873873874e+006	6.68412972001044e-001,4.62350847939239e-001	6.63174055997911e-003,-9.24701695878478e-003
1.34864864864865e+006	6.74530717483204e-001,4.60102325904938e-001	6.50938565033591e-003,-9.20204651809876e-003
1.35855855855856e+006	6.80627805247903e-001,4.57767566559693e-001	6.38744389504194e-003,-9.15535133119385e-003
1.36846846846847e+006	6.86704638201892e-001,4.55345711729649e-001	6.26590723596216e-003,-9.10691423459298e-003
1.37837837837838e+006	6.92761774800854e-001,4.52835707745024e-001	6.14476450398292e-003,-9.05671415490048e-003
1.38828828828829e+006	6.98799956003855e-001,4.50236266897546e-001	6.02400087992289e-003,-9.00472533795092e-003
1.39819819819820e+006	7.04820138730082e-001,4.47545819058781e-001	5.90359722539836e-003,-8.95091638117562e-003
1.40810810810811e+006	7.10823537723252e-001,4.44762450303898e-001	5.78352924553496e-003,-8.89524900607796e-003
1.41801801801802e+006	7.16811678396513e-001,4.41883824158915e-001	5.66376643206974e-003,-8.83767648317830e-003
1.42792792792793e+006	7.22786464173190e-001,4.38907079294056e-001	5.54427071653620e-003,-8.77814158588112e-003
1.43783783783784e+006	7.28750263187771e-001,4.35828694809862e-001	5.42499473624458e-003,-8.71657389619723e-003
1.44774774774775e+006	7.34706021170286e-001,4.32644310194778e-001	5.30587957659427e-003,-8.65288620389556e-003
1.45765765765766e+006	7.40657410224761e-001,4.29348480712201e-001	5.18685179550479e-003,-8.58696961424402e-003
1.46756756756756e+006	7.46609027537229e-001,4.25934338912173e-001	5.06781944925542e-003,-8.51868677824346e-003
1.47747747747747e+006	7.52566664633017e-001,4.22393116500977e-001	4.94866670733966e-003,-8.44786233001955e-003
1.48738738738738e+006	7.58537677990477e-001,4.18713453034390e-001	4.82924644019046e-003,-8.37426906068780e-003
1.49729729729729e+006	7.64531507815977e-001,4.14880369408448e-001	4.70936984368046e-003,-8.29760738816896e-003
1.50720720720720e+006	7.70560417176190e-001,4.10873696011176e-001	4.58879165647621e-003,-8.21747392022353e-003
1.51711711711711e+006	7.76640563999278e-001,4.06665577809681e-001	4.46718872001444e-003,-8.13331155619363e-003
1.52702702702702e+006	7.82793580805158e-001,4.02216342463311e-001	4.34412838389684e-003,-8.04432684926623e-003
1.53693693693693e+006	7.89048923544678e-001,3.97467299616518e-001	4.21902152910644e-003,-7.94934599233036e-003
1.54684684684684e+006	7.95447320346260e-001,3.92327387940349e-001	4.09105359307481e-003,-7.84654775880699e-003
1.55675675675675e+006	8.02045417324181e-001,3.86646432197281e-001	3.95909165351637e-003,-7.73292864394563e-003
1.56666666666666e+006	8.08919550628169e-001,3.80156134411429e-001	3.82160898743662e-003,-7.60312268822859e-003
1.57657657657657e+006	8.16152661244483e-001,3.72322870094810e-001	3.67694677511034e-003,-7.44645740189621e-003
1.58648648648648e+006	8.23692765348687e-001,3.61921545055738e-001	3.52614469302626e-003,-7.23843090111476e-003
1.59639639639639e+006	8.30145731061354e-001,3.45662983210638e-001	3.39708537877293e-003,-6.91325966421276e-003
1.60630630630630e+006	8.21592412804554e-001,3.18331554958395e-001	3.56815174390892e-003,-6.36663109916790e-003
1.61621621621621e+006	7.90584038975168e-001,3.34284874113349e-001	4.18831922049664e-003,-6.68569748226697e-003
