Freq.	V(1|1|1|a)	I(R129)
1.31891891891892e+006	6.33151908489283e-001,4.73539958624382e-001	7.33696183021434e-003,-9.47079917248764e-003
1.32882882882883e+006	6.39409430167730e-001,4.71760067459487e-001	7.21181139664540e-003,-9.43520134918973e-003
1.33873873873874e+006	6.45652824385894e-001,4.69893249351494e-001	7.08694351228212e-003,-9.39786498702989e-003
1.34864864864865e+006	6.51882268057691e-001,4.67938827243604e-001	6.96235463884619e-003,-9.35877654487209e-003
1.35855855855856e+006	6.58098064060615e-001,4.65895985344585e-001	6.83803871878771e-003,-9.31791970689170e-003
1.36846846846847e+006	6.64300661588765e-001,4.63763743400643e-001	6.71398676822471e-003,-9.27527486801285e-003
1.37837837837838e+006	6.70490681101781e-001,4.61540924920491e-001	6.59018637796439e-003,-9.23081849840983e-003
1.38828828828829e+006	6.76668945131171e-001,4.59226117564417e-001	6.46662109737658e-003,-9.18452235128833e-003
1.39819819819820e+006	6.82836516618503e-001,4.56817623269187e-001	6.34326966762994e-003,-9.13635246538374e-003
1.40810810810811e+006	6.88994747031847e-001,4.54313394770854e-001	6.22010505936306e-003,-9.08626789541708e-003
1.41801801801802e+006	6.95145337308724e-001,4.51710953872097e-001	6.09709325382552e-003,-9.03421907744194e-003
1.42792792792793e+006	7.01290415812904e-001,4.49007284867013e-001	5.97419168374193e-003,-8.98014569734025e-003
1.43783783783784e+006	7.07432639133716e-001,4.46198693641222e-001	5.85134721732568e-003,-8.92397387282444e-003
1.44774774774775e+006	7.13575323957404e-001,4.43280618542981e-001	5.72849352085193e-003,-8.86561237085963e-003
1.45765765765766e+006	7.19722621809303e-001,4.40247372214430e-001	5.60554756381393e-003,-8.80494744428861e-003
1.46756756756756e+006	7.25879753863684e-001,4.37091782515700e-001	5.48240492272632e-003,-8.74183565031400e-003
1.47747747747747e+006	7.32053331330406e-001,4.33804682478626e-001	5.35893337339189e-003,-8.67609364957251e-003
1.48738738738738e+006	7.38251799967181e-001,4.30374168333846e-001	5.23496400065637e-003,-8.60748336667692e-003
1.49729729729729e+006	7.44486068097637e-001,4.26784490318271e-001	5.11027863804726e-003,-8.53568980636542e-003
1.50720720720720e+006	7.50770411334896e-001,4.23014341454272e-001	4.98459177330208e-003,-8.46028682908544e-003
1.51711711711711e+006	7.57123802656260e-001,4.19034118520265e-001	4.85752394687480e-003,-8.38068237040530e-003
1.52702702702702e+006	7.63571906740412e-001,4.14801342441060e-001	4.72856186519176e-003,-8.29602684882121e-003
1.53693693693693e+006	7.70150116472786e-001,4.10252589089072e-001	4.59699767054429e-003,-8.20505178178145e-003
1.54684684684684e+006	7.76908176358507e-001,4.05288330562776e-001	4.46183647282985e-003,-8.10576661125553e-003
1.55675675675675e+006	7.83916861852050e-001,3.99742094670787e-001	4.32166276295899e-003,-7.99484189341574e-003
1.56666666666666e+006	7.91275068330061e-001,3.93311057489755e-001	4.17449863339878e-003,-7.86622114979509e-003
1.57657657657657e+006	7.99099700514891e-001,3.85378383034447e-001	4.01800598970218e-003,-7.70756766068895e-003
1.58648648648648e+006	8.07360071705360e-001,3.74481246558653e-001	3.85279856589280e-003,-7.48962493117305e-003
1.59639639639639e+006	8.14281185654347e-001,3.56547880210434e-001	3.71437628691306e-003,-7.13095760420867e-003
1.60630630630630e+006	8.01172878388806e-001,3.26945001883306e-001	3.97654243222388e-003,-6.53890003766612e-003
1.61621621621621e+006	7.74396055693018e-001,3.50277248882234e-001	4.51207888613963e-003,-7.00554497764468e-003
