Freq.	V(1|1|1|b)	I(R129)
1.08108108108108e+006	8.25938447343514e-001,3.68922434279777e-001	3.48123105312973e-003,-7.37844868559555e-003
1.09099099099099e+006	8.30383878637693e-001,3.65061268600385e-001	3.39232242724614e-003,-7.30122537200770e-003
1.10090090090090e+006	8.34755058384724e-001,3.61170349847829e-001	3.30489883230551e-003,-7.22340699695657e-003
1.11081081081081e+006	8.39053191606037e-001,3.57250292747391e-001	3.21893616787927e-003,-7.14500585494781e-003
1.12072072072072e+006	8.43279473257223e-001,3.53301634756807e-001	3.13441053485553e-003,-7.06603269513614e-003
1.13063063063063e+006	8.47435087664811e-001,3.49324835590620e-001	3.05129824670377e-003,-6.98649671181241e-003
1.14054054054054e+006	8.51521208030934e-001,3.45320276480764e-001	2.96957583938131e-003,-6.90640552961528e-003
1.15045045045045e+006	8.55538996002018e-001,3.41288259147504e-001	2.88922007995965e-003,-6.82576518295008e-003
1.16036036036036e+006	8.59489601297777e-001,3.37229004451134e-001	2.81020797404446e-003,-6.74458008902268e-003
1.17027027027027e+006	8.63374161396973e-001,3.33142650690383e-001	2.73251677206053e-003,-6.66285301380765e-003
1.18018018018018e+006	8.67193801276500e-001,3.29029251508273e-001	2.65612397446999e-003,-6.58058503016547e-003
1.19009009009009e+006	8.70949633200468e-001,3.24888773359978e-001	2.58100733599063e-003,-6.49777546719957e-003
1.20000000000000e+006	8.74642756555973e-001,3.20721092489825e-001	2.50714486888054e-003,-6.41442184979649e-003
1.20990990990991e+006	8.78274257732245e-001,3.16525991355831e-001	2.43451484535510e-003,-6.33051982711662e-003
1.21981981981982e+006	8.81845210039740e-001,3.12303154429626e-001	2.36309579920520e-003,-6.24606308859253e-003
1.22972972972973e+006	8.85356673665560e-001,3.08052163286956e-001	2.29286652668880e-003,-6.16104326573913e-003
1.23963963963964e+006	8.88809695661237e-001,3.03772490888749e-001	2.22380608677525e-003,-6.07544981777499e-003
1.24954954954955e+006	8.92205309958407e-001,2.99463494934226e-001	2.15589380083187e-003,-5.98926989868451e-003
1.25945945945946e+006	8.95544537407135e-001,2.95124410145056e-001	2.08910925185730e-003,-5.90248820290112e-003
1.26936936936937e+006	8.98828385830609e-001,2.90754339312050e-001	2.02343228338783e-003,-5.81508678624099e-003
1.27927927927928e+006	9.02057850088364e-001,2.86352242902004e-001	1.95884299823272e-003,-5.72704485804009e-003
1.28918918918919e+006	9.05233912138162e-001,2.81916926980483e-001	1.89532175723677e-003,-5.63833853960967e-003
1.29909909909910e+006	9.08357541083689e-001,2.77447029154138e-001	1.83284917832623e-003,-5.54894058308275e-003
1.30900900900901e+006	9.11429693191261e-001,2.72941002170910e-001	1.77140613617478e-003,-5.45882004341820e-003
1.31891891891892e+006	9.14451311853123e-001,2.68397094734080e-001	1.71097376293754e-003,-5.36794189468160e-003
1.32882882882883e+006	9.17423327467167e-001,2.63813328981463e-001	1.65153345065666e-003,-5.27626657962926e-003
1.33873873873874e+006	9.20346657192084e-001,2.59187473947070e-001	1.59306685615831e-003,-5.18374947894140e-003
1.34864864864865e+006	9.23222204521664e-001,2.54517014149540e-001	1.53555590956671e-003,-5.09034028299079e-003
1.35855855855856e+006	9.26050858600378e-001,2.49799112226302e-001	1.47898282799245e-003,-4.99598224452604e-003
1.36846846846847e+006	9.28833493171477e-001,2.45030564236140e-001	1.42333013657046e-003,-4.90061128472281e-003
1.37837837837838e+006	9.31570965004290e-001,2.40207745859213e-001	1.36858069991419e-003,-4.80415491718425e-003
1.38828828828829e+006	9.34264111582382e-001,2.35326547195066e-001	1.31471776835236e-003,-4.70653094390133e-003
1.39819819819820e+006	9.36913747738340e-001,2.30382293140923e-001	1.26172504523320e-003,-4.60764586281846e-003
1.40810810810811e+006	9.39520660777484e-001,2.25369645344069e-001	1.20958678445032e-003,-4.50739290688138e-003
1.41801801801802e+006	9.42085603415052e-001,2.20282480342819e-001	1.15828793169897e-003,-4.40564960685638e-003
1.42792792792793e+006	9.44609283515605e-001,2.15113736556409e-001	1.10781432968789e-003,-4.30227473112819e-003
1.43783783783784e+006	9.47092349096036e-001,2.09855219969952e-001	1.05815301807927e-003,-4.19710439939903e-003
1.44774774774775e+006	9.49535366208699e-001,2.04497354233404e-001	1.00929267582602e-003,-4.08994708466808e-003
1.45765765765766e+006	9.51938785937356e-001,1.99028854719115e-001	9.61224281252888e-004,-3.98057709438229e-003
1.46756756756756e+006	9.54302894414672e-001,1.93436296638700e-001	9.13942111706558e-004,-3.86872593277401e-003
1.47747747747747e+006	9.56627735756448e-001,1.87703532515666e-001	8.67445284871031e-004,-3.75407065031333e-003
1.48738738738738e+006	9.58912990652902e-001,1.81810890453836e-001	8.21740186941959e-004,-3.63621780907672e-003
1.49729729729729e+006	9.61157780133421e-001,1.75734044986275e-001	7.76844397331569e-004,-3.51468089972549e-003
1.50720720720720e+006	9.63360338546336e-001,1.69442384012656e-001	7.32793229073272e-004,-3.38884768025311e-003
1.51711711711711e+006	9.65517448310316e-001,1.62896572970900e-001	6.89651033793690e-004,-3.25793145941800e-003
1.52702702702702e+006	9.67623418952990e-001,1.56044787796609e-001	6.47531620940209e-004,-3.12089575593219e-003
1.53693693693693e+006	9.69668141696326e-001,1.48816634080098e-001	6.06637166073489e-004,-2.97633268160197e-003
1.54684684684684e+006	9.71633130031618e-001,1.41112815295931e-001	5.67337399367645e-004,-2.82225630591861e-003
1.55675675675675e+006	9.73482768647622e-001,1.32786463179212e-001	5.30344627047559e-004,-2.65572926358423e-003
1.56666666666666e+006	9.75142827166384e-001,1.23606821822949e-001	4.97143456672315e-004,-2.47213643645898e-003
1.57657657657657e+006	9.76439949972371e-001,1.13182381725818e-001	4.71201000552575e-004,-2.26364763451636e-003
1.58648648648648e+006	9.76897012659514e-001,1.00785319317404e-001	4.62059746809718e-004,-2.01570638634808e-003
1.59639639639639e+006	9.74849710634723e-001,8.49850051127583e-002	5.03005787305544e-004,-1.69970010225517e-003
1.60630630630630e+006	9.62624265956015e-001,6.47185715652780e-002	7.47514680879708e-004,-1.29437143130556e-003
1.61621621621621e+006	9.29447380597363e-001,7.26711989236823e-002	1.41105238805274e-003,-1.45342397847365e-003
1.62612612612612e+006	9.53362630548990e-001,8.70112419411423e-002	9.32747389020205e-004,-1.74022483882285e-003
1.63603603603603e+006	9.63852817391587e-001,6.14387717636684e-002	7.22943652168269e-004,-1.22877543527337e-003
1.64594594594594e+006	9.54127869573432e-001,2.81115954682518e-002	9.17442608531360e-004,-5.62231909365036e-004
1.65585585585585e+006	9.03800334503115e-001,-9.61812817587457e-003	1.92399330993770e-003,1.92362563517491e-004
1.66576576576576e+006	8.06235456852135e-001,6.10443202952239e-002	3.87529086295731e-003,-1.22088640590448e-003
1.67567567567567e+006	8.84106012273397e-001,1.46216464156203e-001	2.31787975453207e-003,-2.92432928312406e-003
1.68558558558558e+006	9.39794991682370e-001,1.24060373305550e-001	1.20410016635260e-003,-2.48120746611101e-003
1.69549549549549e+006	9.60162344877502e-001,9.38007404775333e-002	7.96753102449959e-004,-1.87601480955067e-003
1.70540540540540e+006	9.66471672887484e-001,6.39986831712439e-002	6.70566542250313e-004,-1.27997366342488e-003
1.71531531531531e+006	9.60693308366844e-001,3.09083417765326e-002	7.86133832663116e-004,-6.18166835530651e-004
1.72522522522522e+006	9.24822306133321e-001,-3.63768432024156e-003	1.50355387733358e-003,7.27536864048312e-005
1.73513513513513e+006	8.58580629559802e-001,4.56622035926009e-002	2.82838740880396e-003,-9.13244071852018e-004
1.74504504504504e+006	9.23337119825853e-001,8.73980685332873e-002	1.53325760348294e-003,-1.74796137066575e-003
1.75495495495495e+006	9.57417542697588e-001,5.52743790767748e-002	8.51649146048246e-004,-1.10548758153550e-003
1.76486486486486e+006	9.65110675131562e-001,2.09745741989911e-002	6.97786497368755e-004,-4.19491483979822e-004
1.77477477477477e+006	9.64242296043485e-001,-1.29557375216352e-002	7.15154079130309e-004,2.59114750432704e-004
1.78468468468468e+006	9.54423313556528e-001,-5.31809443744165e-002	9.11533728869438e-004,1.06361888748833e-003
1.79459459459459e+006	9.28610877474945e-001,-1.01938032682924e-001	1.42778245050111e-003,2.03876065365848e-003
1.80450450450450e+006	8.70233329784566e-001,-1.59264979934527e-001	2.59533340430867e-003,3.18529959869054e-003
1.81441441441441e+006	7.41230359491362e-001,-1.99705628391723e-001	5.17539281017275e-003,3.99411256783446e-003
1.82432432432432e+006	5.44126402209471e-001,-9.55637363629048e-002	9.11747195581058e-003,1.91127472725810e-003
1.83423423423423e+006	5.48609538791873e-001,1.70619536484711e-001	9.02780922416255e-003,-3.41239072969423e-003
1.84414414414414e+006	7.18923471298873e-001,2.67156346933456e-001	5.62153057402254e-003,-5.34312693866913e-003
1.85405405405405e+006	8.33227468624644e-001,2.47480603438458e-001	3.33545062750713e-003,-4.94961206876917e-003
1.86396396396396e+006	8.93774160960684e-001,2.07433283853561e-001	2.12451678078632e-003,-4.14866567707122e-003
1.87387387387387e+006	9.27018365573223e-001,1.68481195604447e-001	1.45963268853554e-003,-3.36962391208895e-003
1.88378378378378e+006	9.45893397473790e-001,1.32273501189191e-001	1.08213205052420e-003,-2.64547002378383e-003
1.89369369369369e+006	9.55125252292184e-001,9.63635794462588e-002	8.97494954156317e-004,-1.92727158892518e-003
1.90360360360360e+006	9.52672497997081e-001,5.68673828045022e-002	9.46550040058387e-004,-1.13734765609004e-003
1.91351351351351e+006	9.22816362606306e-001,1.72051286255687e-002	1.54367274787388e-003,-3.44102572511374e-004
1.92342342342342e+006	8.48582163170725e-001,1.92202742766650e-002	3.02835673658549e-003,-3.84405485533300e-004
1.93333333333333e+006	8.67712255652408e-001,1.16589610403261e-001	2.64575488695183e-003,-2.33179220806522e-003
1.94324324324324e+006	9.33901966078277e-001,1.00644938524156e-001	1.32196067843447e-003,-2.01289877048312e-003
1.95315315315315e+006	9.53658292086317e-001,6.27506782443808e-002	9.26834158273662e-004,-1.25501356488762e-003
1.96306306306306e+006	9.54328432139409e-001,3.68056462032609e-002	9.13431357211811e-004,-7.36112924065218e-004
1.97297297297297e+006	9.60255103317927e-001,6.56480350873860e-003	7.94897933641459e-004,-1.31296070174772e-004
1.98288288288288e+006	9.53518913323485e-001,-3.45683639708545e-002	9.29621733530293e-004,6.91367279417090e-004
1.99279279279279e+006	9.25980727515300e-001,-8.49773560017529e-002	1.48038544969401e-003,1.69954712003506e-003
2.00270270270270e+006	8.52443454798066e-001,-1.39728295422781e-001	2.95113090403868e-003,2.79456590845562e-003
2.01261261261261e+006	6.87343387143167e-001,-1.24914321405672e-001	6.25313225713666e-003,2.49828642811343e-003
2.02252252252251e+006	6.18031636677380e-001,1.05823110117311e-001	7.63936726645240e-003,-2.11646220234622e-003
2.03243243243242e+006	7.77419866867899e-001,2.13478326586479e-001	4.45160266264201e-003,-4.26956653172959e-003
2.04234234234233e+006	8.81113560019262e-001,1.86955356607767e-001	2.37772879961476e-003,-3.73910713215535e-003
2.05225225225224e+006	9.29020501469819e-001,1.45348604293749e-001	1.41958997060363e-003,-2.90697208587499e-003
2.06216216216215e+006	9.52588792685630e-001,1.08281034811064e-001	9.48224146287400e-004,-2.16562069622128e-003
2.07207207207206e+006	9.64535635575357e-001,7.54370560232869e-002	7.09287288492864e-004,-1.50874112046574e-003
2.08198198198197e+006	9.68827006869649e-001,4.42902382029215e-002	6.23459862607030e-004,-8.85804764058429e-004
2.09189189189188e+006	9.63717219603199e-001,1.53310644063146e-002	7.25655607936027e-004,-3.06621288126292e-004
2.10180180180179e+006	9.59224900043687e-001,-9.75805881252224e-003	8.15501999126262e-004,1.95161176250445e-004
2.11171171171170e+006	9.39726160899922e-001,-4.63412889203793e-002	1.20547678200155e-003,9.26825778407585e-004
2.12162162162161e+006	8.88785192223148e-001,-5.74650785737062e-002	2.22429615553704e-003,1.14930157147412e-003
2.13153153153152e+006	8.67721547010997e-001,-4.16511647931504e-002	2.64556905978007e-003,8.33023295863007e-004
2.14144144144143e+006	8.28259638421982e-001,-6.84669231110161e-002	3.43480723156036e-003,1.36933846222032e-003
2.15135135135134e+006	7.33147927009536e-001,4.14032130226187e-002	5.33704145980927e-003,-8.28064260452374e-004
2.16126126126125e+006	8.45564674801235e-001,1.31588493566639e-001	3.08870650397530e-003,-2.63176987133278e-003
2.17117117117116e+006	9.11374808414658e-001,9.64528102605620e-002	1.77250383170683e-003,-1.92905620521124e-003
2.18108108108107e+006	9.20476438831804e-001,8.22329952879664e-002	1.59047122336392e-003,-1.64465990575933e-003
2.19099099099098e+006	9.50683883735400e-001,6.56366101988119e-002	9.86322325291999e-004,-1.31273220397624e-003
2.20090090090089e+006	9.59732303411606e-001,4.55777784247867e-002	8.05353931767880e-004,-9.11555568495734e-004
2.21081081081080e+006	9.70055906813332e-001,2.77784366065851e-002	5.98881863733354e-004,-5.55568732131702e-004
2.22072072072071e+006	9.72505183151104e-001,9.44881336932507e-003	5.49896336977913e-004,-1.88976267386501e-004
2.23063063063062e+006	9.76203377351514e-001,-4.90173892590251e-003	4.75932452969712e-004,9.80347785180502e-005
2.24054054054053e+006	9.78729349076454e-001,-2.09329796689914e-002	4.25413018470921e-004,4.18659593379829e-004
2.25045045045044e+006	9.76893037355640e-001,-3.92762493401906e-002	4.62139252887208e-004,7.85524986803811e-004
2.26036036036035e+006	9.68767745765296e-001,-5.38037265193491e-002	6.24645084694084e-004,1.07607453038698e-003
2.27027027027026e+006	9.59642265803848e-001,-6.22984544881590e-002	8.07154683923046e-004,1.24596908976318e-003
2.28018018018017e+006	9.54549207258327e-001,-5.78761939442805e-002	9.09015854833468e-004,1.15752387888561e-003
2.29009009009008e+006	9.66575795151265e-001,-6.53761083172539e-002	6.68484096974706e-004,1.30752216634508e-003
2.29999999999999e+006	9.68387913165559e-001,-8.08991838324541e-002	6.32241736688812e-004,1.61798367664908e-003
2.30990990990990e+006	9.69459527205169e-001,-9.34504380694500e-002	6.10809455896615e-004,1.86900876138900e-003
2.31981981981982e+006	9.68663636948931e-001,-1.09270738218057e-001	6.26727261021372e-004,2.18541476436115e-003
2.32972972972973e+006	9.65185594069869e-001,-1.24344918645781e-001	6.96288118602617e-004,2.48689837291561e-003
2.33963963963964e+006	9.61035885737588e-001,-1.37083261518703e-001	7.79282285248239e-004,2.74166523037406e-003
2.34954954954955e+006	9.57986016997993e-001,-1.53746491659517e-001	8.40279660040146e-004,3.07492983319035e-003
2.35945945945946e+006	9.50582991499019e-001,-1.70477201815426e-001	9.88340170019617e-004,3.40954403630852e-003
2.36936936936937e+006	9.43600336463598e-001,-1.86755139495236e-001	1.12799327072804e-003,3.73510278990472e-003
2.37927927927928e+006	9.33723441238541e-001,-2.05602496584692e-001	1.32553117522918e-003,4.11204993169384e-003
2.38918918918919e+006	9.21382066938148e-001,-2.24959617686455e-001	1.57235866123705e-003,4.49919235372911e-003
2.39909909909910e+006	9.04886115101920e-001,-2.46804717238124e-001	1.90227769796160e-003,4.93609434476247e-003
2.40900900900901e+006	8.81705624810722e-001,-2.70579349105039e-001	2.36588750378556e-003,5.41158698210078e-003
2.41891891891892e+006	8.47441103089628e-001,-2.95925670047493e-001	3.05117793820744e-003,5.91851340094986e-003
2.42882882882883e+006	7.92761151410952e-001,-3.19408299730969e-001	4.14477697178097e-003,6.38816599461939e-003
2.43873873873874e+006	6.99546671583451e-001,-3.22345318867305e-001	6.00906656833098e-003,6.44690637734610e-003
2.44864864864865e+006	5.70507228400508e-001,-2.25940109471535e-001	8.58985543198984e-003,4.51880218943069e-003
2.45855855855856e+006	6.16316890699600e-001,2.09452645974048e-003	7.67366218600801e-003,-4.18905291948095e-005
2.46846846846847e+006	8.11027201256945e-001,2.81755177446906e-002	3.77945597486111e-003,-5.63510354893813e-004
2.47837837837838e+006	8.98606396520710e-001,-5.78693534679691e-002	2.02787206958580e-003,1.15738706935938e-003
2.48828828828829e+006	9.14963143324517e-001,-1.29998047170018e-001	1.70073713350966e-003,2.59996094340036e-003
2.49819819819820e+006	9.13647222942036e-001,-1.83442979103797e-001	1.72705554115929e-003,3.66885958207594e-003
2.50810810810811e+006	9.00777091003400e-001,-2.28126965727925e-001	1.98445817993201e-003,4.56253931455849e-003
2.51801801801802e+006	8.81868842789165e-001,-2.65147778461789e-001	2.36262314421669e-003,5.30295556923577e-003
2.52792792792793e+006	8.59026834504002e-001,-2.97383152131250e-001	2.81946330991997e-003,5.94766304262500e-003
2.53783783783784e+006	8.32535254344701e-001,-3.26436972108456e-001	3.34929491310599e-003,6.52873944216912e-003
2.54774774774775e+006	8.02077889068119e-001,-3.53054315450401e-001	3.95844221863762e-003,7.06108630900802e-003
