Freq.	V(1|1|1|b)	I(R129)
1.08108108108108e+006	9.45590816319365e-001,8.39633425876796e-002	1.08818367361270e-003,-1.67926685175359e-003
1.09099099099099e+006	9.45299917370098e-001,6.71085686359601e-002	1.09400165259803e-003,-1.34217137271920e-003
1.10090090090090e+006	9.51584044627447e-001,1.67679788762766e-002	9.68319107451054e-004,-3.35359577525532e-004
1.11081081081081e+006	9.37635406853927e-001,-4.83182170327373e-002	1.24729186292145e-003,9.66364340654745e-004
1.12072072072072e+006	8.98772582726603e-001,-1.26806865317646e-001	2.02454834546795e-003,2.53613730635292e-003
1.13063063063063e+006	8.15626772969249e-001,-2.13828477985440e-001	3.68746454061501e-003,4.27656955970881e-003
1.14054054054054e+006	6.60041500687732e-001,-2.78042085749585e-001	6.79916998624535e-003,5.56084171499170e-003
1.15045045045045e+006	4.39406784473425e-001,-2.36495301362571e-001	1.12118643105315e-002,4.72990602725142e-003
1.16036036036036e+006	2.86600385541828e-001,-3.27614308833460e-002	1.42679922891634e-002,6.55228617666921e-004
1.17027027027027e+006	3.32164408539178e-001,1.71290138713212e-001	1.33567118292164e-002,-3.42580277426423e-003
1.18018018018018e+006	3.57373120839067e-001,2.40914528566539e-001	1.28525375832187e-002,-4.81829057133078e-003
1.19009009009009e+006	4.21530690256507e-001,3.68595256777651e-001	1.15693861948699e-002,-7.37190513555302e-003
1.20000000000000e+006	5.20059209007109e-001,4.19542063311222e-001	9.59881581985781e-003,-8.39084126622444e-003
1.20990990990991e+006	5.98144570864051e-001,4.31469116679945e-001	8.03710858271898e-003,-8.62938233359890e-003
1.21981981981982e+006	6.56942741585751e-001,4.28098047252484e-001	6.86114516828498e-003,-8.56196094504967e-003
1.22972972972973e+006	7.01805137708207e-001,4.18616243342373e-001	5.96389724583586e-003,-8.37232486684747e-003
1.23963963963964e+006	7.36863100620779e-001,4.06815379983003e-001	5.26273798758441e-003,-8.13630759966007e-003
1.24954954954955e+006	7.64939817835808e-001,3.94336592011863e-001	4.70120364328385e-003,-7.88673184023725e-003
1.25945945945946e+006	7.87939508077959e-001,3.81899625171013e-001	4.24120983844082e-003,-7.63799250342025e-003
1.26936936936937e+006	8.07162639374494e-001,3.69809159179614e-001	3.85674721251013e-003,-7.39618318359229e-003
1.27927927927928e+006	8.23514948710754e-001,3.58177050666230e-001	3.52970102578493e-003,-7.16354101332460e-003
1.28918918918919e+006	8.37640409590899e-001,3.47024389763755e-001	3.24719180818202e-003,-6.94048779527511e-003
1.29909909909910e+006	8.50002969800947e-001,3.36330488777820e-001	2.99994060398106e-003,-6.72660977555639e-003
1.30900900900901e+006	8.60950781099241e-001,3.26072996621959e-001	2.78098437801519e-003,-6.52145993243917e-003
1.31891891891892e+006	8.70758511634105e-001,3.16190534205497e-001	2.58482976731790e-003,-6.32381068410993e-003
1.32882882882883e+006	8.79611883573172e-001,3.06641025427297e-001	2.40776232853657e-003,-6.13282050854594e-003
1.33873873873874e+006	8.87667566075087e-001,2.97385942139964e-001	2.24664867849827e-003,-5.94771884279929e-003
1.34864864864865e+006	8.95048377856345e-001,2.88386977086241e-001	2.09903244287310e-003,-5.76773954172482e-003
1.35855855855856e+006	9.01851836152120e-001,2.79609018818937e-001	1.96296327695760e-003,-5.59218037637873e-003
1.36846846846847e+006	9.08156378129813e-001,2.71020241706581e-001	1.83687243740375e-003,-5.42040483413163e-003
1.37837837837838e+006	9.14025753195930e-001,2.62591817801041e-001	1.71948493608140e-003,-5.25183635602081e-003
1.38828828828829e+006	9.19512237237767e-001,2.54297536244810e-001	1.60975525524466e-003,-5.08595072489620e-003
1.39819819819820e+006	9.24659029495967e-001,2.46113397832358e-001	1.50681941008067e-003,-4.92226795664716e-003
1.40810810810811e+006	9.29502060507167e-001,2.38017203217046e-001	1.40995878985666e-003,-4.76034406434092e-003
1.41801801801802e+006	9.34071359379258e-001,2.29988123858771e-001	1.31857281241485e-003,-4.59976247717542e-003
1.42792792792793e+006	9.38392057520135e-001,2.22006201565586e-001	1.23215884959730e-003,-4.44012403131173e-003
1.43783783783784e+006	9.42484959960147e-001,2.14051605812272e-001	1.15030080079707e-003,-4.28103211624543e-003
1.44774774774775e+006	9.46365877194356e-001,2.06103106815035e-001	1.07268245611289e-003,-4.12206213630070e-003
1.45765765765766e+006	9.50036722931081e-001,1.98135827117017e-001	9.99265541378378e-004,-3.96271654234034e-003
1.46756756756756e+006	9.53458669918105e-001,1.90189384343331e-001	9.30826601637904e-004,-3.80378768686663e-003
1.47747747747747e+006	9.56836552978226e-001,1.82263944809330e-001	8.63268940435482e-004,-3.64527889618660e-003
1.48738738738738e+006	9.60045417788000e-001,1.74186954366510e-001	7.99091644239998e-004,-3.48373908733019e-003
1.49729729729729e+006	9.63074959268477e-001,1.66019927888508e-001	7.38500814630461e-004,-3.32039855777016e-003
1.50720720720720e+006	9.65944553969460e-001,1.57741248462105e-001	6.81108920610798e-004,-3.15482496924211e-003
1.51711711711711e+006	9.68657801329610e-001,1.49315493479003e-001	6.26843973407794e-004,-2.98630986958006e-003
1.52702702702702e+006	9.71207318959148e-001,1.40693175973221e-001	5.75853620817042e-004,-2.81386351946442e-003
