Freq.	V(1|1|1|b)	I(R129)
1.56666666666666e+006	7.27413774320928e-001,-2.60577585550336e-001	5.45172451358145e-003,5.21155171100672e-003
1.57657657657657e+006	5.06947722949558e-001,-2.35438881173064e-001	9.86104554100884e-003,4.70877762346128e-003
1.58648648648648e+006	3.38288849789944e-001,-5.00531755919625e-003	1.32342230042011e-002,1.00106351183925e-004
1.59639639639639e+006	4.01176418806769e-001,2.43836340020484e-001	1.19764716238646e-002,-4.87672680040969e-003
1.60630630630630e+006	5.52019678196372e-001,3.59249472265314e-001	8.95960643607257e-003,-7.18498944530628e-003
1.61621621621621e+006	6.78217152774072e-001,3.75204703737568e-001	6.43565694451855e-003,-7.50409407475136e-003
1.62612612612612e+006	7.61244155398626e-001,3.57712919594897e-001	4.77511689202749e-003,-7.15425839189795e-003
1.63603603603603e+006	8.15723235679146e-001,3.32567499953395e-001	3.68553528641708e-003,-6.65134999906789e-003
1.64594594594594e+006	8.52896155035801e-001,3.07512118853625e-001	2.94207689928398e-003,-6.15024237707249e-003
1.65585585585585e+006	8.79442157717598e-001,2.84493087670139e-001	2.41115684564804e-003,-5.68986175340279e-003
1.66576576576576e+006	8.99194826473396e-001,2.63733149160211e-001	2.01610347053208e-003,-5.27466298320422e-003
1.67567567567567e+006	9.14417758436466e-001,2.44979124308334e-001	1.71164483127069e-003,-4.89958248616668e-003
1.68558558558558e+006	9.26500350207145e-001,2.27882150168817e-001	1.46999299585710e-003,-4.55764300337633e-003
1.69549549549549e+006	9.36328303394089e-001,2.12109472707751e-001	1.27343393211822e-003,-4.24218945415502e-003
1.70540540540540e+006	9.44485346993115e-001,1.97370044892744e-001	1.11029306013770e-003,-3.94740089785489e-003
1.71531531531531e+006	9.51366478234455e-001,1.83412130447792e-001	9.72670435310907e-004,-3.66824260895584e-003
1.72522522522522e+006	9.57242854984395e-001,1.70011330941608e-001	8.55142900312105e-004,-3.40022661883216e-003
1.73513513513513e+006	9.62297732335699e-001,1.56953086114690e-001	7.54045353286026e-004,-3.13906172229379e-003
1.74504504504504e+006	9.66639445164973e-001,1.44005719791805e-001	6.67211096700542e-004,-2.88011439583609e-003
1.75495495495495e+006	9.70277456724942e-001,1.30868416149029e-001	5.94450865501157e-004,-2.61736832298059e-003
1.76486486486486e+006	9.72964514148530e-001,1.17051382679247e-001	5.40709717029395e-004,-2.34102765358493e-003
1.77477477477477e+006	9.73233164569655e-001,1.01749270818636e-001	5.35336708606904e-004,-2.03498541637271e-003
1.78468468468468e+006	9.64675063247156e-001,9.00196691505418e-002	7.06498735056877e-004,-1.80039338301084e-003
1.79459459459459e+006	9.70541089587667e-001,9.07835688285381e-002	5.89178208246668e-004,-1.81567137657076e-003
1.80450450450450e+006	9.78105424538279e-001,7.52239926195279e-002	4.37891509234427e-004,-1.50447985239056e-003
1.81441441441441e+006	9.79820221248781e-001,5.70737329050951e-002	4.03595575024382e-004,-1.14147465810190e-003
1.82432432432432e+006	9.76782005330819e-001,3.69193393068962e-002	4.64359893383615e-004,-7.38386786137924e-004
